employee_code,employee_name,email,role,department,manager,avg_login_time,avg_logout_time,login_frequency,weekend_logins,night_logins,failed_logins,usb_usage,files_accessed,large_file_transfers,external_emails,total_emails,web_browsing,job_search,after_hours_activity,unique_devices,avg_session_duration,O,C,E,A,N
NMC0486,Nicole Macey Craig,Nicole.Macey.Craig@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.226315789473684,17.264864864864865,1.2666666666666666,0,0,0,0.0,0,0,73,180,162,0,0,1,9.043693693693692,42,10,23,21,27
KMB0922,Keegan Marvin Benson,Keegan.Marvin.Benson@dtaa.com,Scientist,1 - Research,Lillith Adena Matthews,10.877489177489176,17.180272108843536,2.566666666666667,1,5,0,78.0,281,15,55,99,95,0,27,6,6.300219298245615,43,43,17,24,27
CFM0767,Cecilia Freya Morgan,Cecilia.Freya.Morgan@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,10.684188034188034,14.378472222222223,2.6,0,5,0,87.0,160,11,18,36,29,0,11,4,4.075641025641027,46,23,22,35,29
HAD0246,Holmes Arden Day,Holmes.Arden.Day@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,9.535327635327633,14.759360730593608,3.9,36,11,1,47.0,51,1,68,188,288,0,17,2,4.376436781609195,44,39,32,45,38
ANP0555,Alexa Nadine Poole,Alexa.Nadine.Poole@dtaa.com,Mathematician,1 - Research,Honorato Ivan Wall,7.960964912280703,18.036936936936936,1.2666666666666666,0,0,0,0.0,0,0,44,107,101,0,0,1,10.078378378378378,13,40,42,23,28
LBF0214,Leslie Briar Fields,Leslie.Briar.Fields@dtaa.com,SecurityGuard,6 - Security,Clinton Coby Wolfe,10.20576323987539,14.105147058823531,3.566666666666667,19,7,2,92.0,217,16,85,208,316,0,14,2,3.605974842767296,18,44,18,38,28
DJB0159,Dacey Jorden Bowen,Dacey.Jorden.Bowen@dtaa.com,Director,1 - MarketAnalysis,Hyatt Trevor Hayes,9.295652173913043,16.207456140350878,2.3,0,0,2,0.0,0,0,80,228,218,0,0,2,6.826715686274509,20,37,27,38,37
BWP0202,Baxter William Price,Baxter.William.Price@dtaa.com,Attorney,3 - Contracts,Whoopi Britanney Camacho,10.087689393939392,14.530225988700565,2.933333333333333,2,6,0,24.0,90,4,61,126,136,1,23,2,4.194827586206897,20,36,15,25,28
CQH0730,Cassady Quincy Hampton,Cassady.Quincy.Hampton@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.985526315789472,17.004054054054052,1.2666666666666666,0,0,0,0.0,0,0,56,174,168,0,0,1,9.022522522522525,21,18,37,49,27
JCR0289,Jena Chanda Rollins,Jena.Chanda.Rollins@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,8.962280701754388,18.044594594594592,1.2666666666666666,0,0,0,0.0,0,0,3,11,10,0,0,1,9.084684684684685,32,43,33,33,29
AES0827,Addison Edward Snyder,Addison.Edward.Snyder@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.47938596491228,19.552252252252252,1.2666666666666666,0,0,0,0.0,0,0,5,11,10,0,0,1,11.073423423423423,39,40,34,38,23
SLP0762,Sydnee Leilani Parsons,Sydnee.Leilani.Parsons@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,8.494736842105262,16.531981981981986,1.2666666666666666,0,0,0,0.0,0,0,19,34,29,0,0,1,8.04144144144144,26,13,40,18,26
CLD0894,Cheyenne Lesley Dominguez,Cheyenne.Lesley.Dominguez@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.230630630630632,18.272072072072067,1.2333333333333334,0,0,0,0.0,0,0,20,35,29,0,0,1,9.041441441441442,19,21,50,16,36
LCD0622,Leo Chaney Daugherty,Leo.Chaney.Daugherty@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.949122807017543,17.03648648648649,1.2666666666666666,0,0,0,0.0,0,0,49,166,172,0,0,1,9.09189189189189,30,26,13,14,26
CMB0912,Caleb Mason Ball,Caleb.Mason.Ball@dtaa.com,Manager,2 - SoftwareManagement,Todd Vance Spears,9.603951890034363,14.984444444444442,3.2333333333333334,15,0,1,0.0,0,0,94,230,307,0,0,7,4.938888888888889,46,43,16,22,31
ZKS0899,Zenia Kiona Stevenson,Zenia.Kiona.Stevenson@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.533760683760685,18.148290598290593,1.3,0,0,0,690.0,1747,84,20,36,29,0,0,2,8.501709401709398,47,20,42,43,30
JCV0245,James Cain Vargas,James.Cain.Vargas@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,7.946929824561404,17.042792792792795,1.2666666666666666,0,0,1,0.0,0,0,54,109,100,0,0,1,9.097297297297297,40,44,22,20,27
AMH0794,Ali Murphy Hurley,Ali.Murphy.Hurley@dtaa.com,Physicist,1 - Research,Sasha Britanney Quinn,8.201754385964911,17.28918918918919,1.2666666666666666,0,0,0,0.0,0,0,23,96,105,0,0,1,9.089189189189192,43,42,33,40,31
FKB0163,Francis Kane Buckner,Francis.Kane.Buckner@dtaa.com,Statistician,1 - MarketAnalysis,Dacey Jorden Bowen,7.215350877192982,16.282882882882888,1.2666666666666666,0,0,0,0.0,0,0,50,105,117,0,0,1,9.069369369369369,39,35,25,39,22
AKC0924,Amena Karyn Christian,Amena.Karyn.Christian@dtaa.com,Scientist,1 - Research,Lillith Adena Matthews,8.44473684210526,19.561711711711713,1.2666666666666666,0,0,0,0.0,0,0,41,108,95,0,0,1,11.11846846846847,40,44,35,37,27
ILR0304,Ivory Leandra Rogers,Ivory.Leandra.Rogers@dtaa.com,ProductionLineWorker,3 - Assembly,Shannon Chantale Price,9.01578947368421,18.023873873873878,1.2666666666666666,0,0,0,0.0,0,0,5,9,10,0,0,1,9.009459459459459,20,22,18,46,30
AJF0370,Arthur John Floyd,Arthur.John.Floyd@dtaa.com,ITAdmin,6 - Security,Francis Brian Armstrong,11.74765625,13.715752032520324,6.4,18,75,1,1001.0,2323,135,66,152,120,0,694,117,0.4081151832460733,37,33,11,15,36
OKC0107,Octavius Kelly Castaneda,Octavius.Kelly.Castaneda@dtaa.com,TestEngineer,3 - Engineering,Rose Hanae Yates,9.213596491228072,18.2972972972973,1.2666666666666666,0,0,0,0.0,0,0,40,107,95,0,0,1,9.085585585585587,32,40,16,47,35
OCS0865,Oren Clinton Sharpe,Oren.Clinton.Sharpe@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,9.84191919191919,17.57456140350877,2.2,0,0,1,159.0,207,11,101,185,176,0,0,2,7.6635897435897435,29,24,43,35,32
UJC0737,Urielle Jane Carter,Urielle.Jane.Carter@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,8.027192982456139,17.01756756756757,1.2666666666666666,0,0,0,0.0,0,0,64,175,162,0,0,1,8.994144144144144,16,12,12,38,25
MCF0327,Martina Cassandra Fields,Martina.Cassandra.Fields@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,7.711842105263158,15.816666666666668,1.2666666666666666,0,0,0,0.0,0,0,95,183,162,0,0,1,8.106756756756756,39,41,24,44,25
SGS0268,Sylvester Guy Sanders,Sylvester.Guy.Sanders@dtaa.com,SystemsEngineer,3 - Engineering,Gage Kaden Odonnell,7.1960526315789455,17.30765765765766,1.2666666666666666,0,0,0,0.0,0,0,43,105,103,0,0,1,10.113513513513514,47,45,30,19,22
BNG0237,Brian Nathaniel Greer,Brian.Nathaniel.Greer@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Vance Ira Alston,9.894010416666667,18.045495495495498,2.1333333333333333,0,0,0,0.0,0,0,37,98,101,1,0,1,8.114021164021164,39,36,36,47,27
OSH0655,Olympia Shafira Harrison,Olympia.Shafira.Harrison@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.232894736842104,21.228828828828828,1.2666666666666666,0,0,0,0.0,0,0,15,36,29,0,44,1,11.996846846846847,16,21,42,39,28
CSB0080,Catherine Savannah Bullock,Catherine.Savannah.Bullock@dtaa.com,AdministrativeAssistant,3 - Engineering,Harper Price Harris,7.992982456140351,17.022522522522525,1.2666666666666666,0,0,1,0.0,0,0,58,124,123,1,0,1,9.033333333333331,35,19,39,34,36
ERH0449,Ella Rachel Hess,Ella.Rachel.Hess@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.982017543859649,17.994144144144144,1.2666666666666666,0,0,0,0.0,0,0,3,10,12,0,0,1,10.013063063063063,44,15,35,17,25
EGK0893,Eagan Gannon Koch,Eagan.Gannon.Koch@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.246846846846848,18.28648648648649,1.2333333333333334,0,0,0,0.0,0,0,21,32,29,0,0,1,9.03963963963964,21,30,11,47,27
ESA0642,Eliana Stephanie Albert,Eliana.Stephanie.Albert@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.24774774774775,21.267117117117124,1.2333333333333334,0,0,0,0.0,0,0,22,36,29,0,50,1,12.019369369369368,32,14,44,30,32
CRK0916,Chandler Raymond Kirk,Chandler.Raymond.Kirk@dtaa.com,Physicist,1 - Research,Lillith Adena Matthews,10.177860696517413,18.872649572649575,2.2333333333333334,0,1,2,0.0,0,0,62,111,95,0,2,1,8.415656565656567,32,46,26,19,32
BBH0810,Bruno Beau Hoover,Bruno.Beau.Hoover@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Sara Gail George,8.489912280701754,20.519819819819816,1.2666666666666666,0,0,0,0.0,0,0,47,109,95,0,58,1,12.03198198198198,40,25,10,21,32
JRF0835,Jessica Rachel Freeman,Jessica.Rachel.Freeman@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.451315789473686,19.536486486486485,1.2666666666666666,0,0,0,0.0,0,0,7,12,10,0,0,1,11.089189189189192,44,33,18,37,18
SJC0333,Sloane Jade Cochran,Sloane.Jade.Cochran@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,8.733333333333333,17.22074829931973,1.6666666666666667,0,0,1,0.0,0,0,15,37,33,0,0,2,7.365986394557823,22,39,31,36,29
HCS0003,Halla Cathleen Simmons,Halla.Cathleen.Simmons@dtaa.com,VicePresident,,Mona Susan Shannon,8.478070175438598,17.526576576576577,1.2666666666666666,0,0,1,227.0,634,43,193,319,285,0,0,1,9.051801801801805,35,28,14,15,30
EMB0531,Edan Marsden Briggs,Edan.Marsden.Briggs@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,10.916153846153845,17.03423423423423,2.1666666666666665,0,0,1,0.0,0,0,20,39,29,0,0,1,6.084895833333333,31,41,31,36,36
JIM0095,Jane Ignacia Mcdonald,Jane.Ignacia.Mcdonald@dtaa.com,AdministrativeAssistant,3 - Engineering,Gage Kaden Odonnell,7.256578947368421,17.262162162162163,1.2666666666666666,0,0,0,0.0,0,0,57,120,119,0,0,1,10.005405405405407,10,18,21,15,35
KJS0618,Kay Janna Snider,Kay.Janna.Snider@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,7.992105263157893,17.033333333333335,1.2666666666666666,0,0,0,0.0,0,0,69,178,176,0,0,1,9.045495495495496,19,15,20,10,37
EBC0390,Eaton Burton Crane,Eaton.Burton.Crane@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,7.953070175438597,16.040090090090086,1.2666666666666666,0,0,1,0.0,0,0,36,108,95,0,0,1,8.088288288288288,40,40,40,22,33
WGS0516,Willa Giselle Stanton,Willa.Giselle.Stanton@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,8.992543859649123,17.004054054054055,1.2666666666666666,0,0,0,0.0,0,0,14,37,29,0,0,1,8.014864864864867,11,20,39,20,29
NGF0157,Nissim Gil French,Nissim.Gil.French@dtaa.com,FinancialAnalyst,3 - FinancialPlanning,Libby Rosalyn Richard,9.334979423868312,15.959722222222224,2.7,10,5,1,30.0,87,10,51,125,190,0,10,2,6.789583333333333,45,38,22,46,32
KAT0489,Katell Amethyst Thornton,Katell.Amethyst.Thornton@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,8.224122807017546,17.274324324324322,1.2666666666666666,0,0,0,0.0,0,0,59,192,173,0,0,1,9.051801801801803,22,41,36,23,26
CCH0685,Cora Clementine Higgins,Cora.Clementine.Higgins@dtaa.com,ComputerScientist,2 - SoftwareManagement,Aurora Tatiana Payne,11.220370370370368,18.482936507936508,2.4,0,0,0,0.0,0,0,47,107,95,0,0,2,7.02887323943662,47,24,42,34,29
DMM0623,Doris Mona Michael,Doris.Mona.Michael@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,9.89520202020202,17.022972972972976,2.2,0,0,1,0.0,0,0,59,180,177,0,0,1,7.0920512820512815,36,27,21,39,30
SAH0599,Sylvia Ariana Head,Sylvia.Ariana.Head@dtaa.com,ProductionLineWorker,3 - Assembly,Whilemina Pandora England,8.481140350877194,18.514864864864865,1.2666666666666666,0,0,1,0.0,0,0,6,11,10,0,0,1,10.034684684684686,13,22,44,18,22
CPG0322,Connor Phelan Guerra,Connor.Phelan.Guerra@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.151754385964912,14.49940476190476,1.9,0,0,0,27.0,106,6,77,177,178,0,0,5,4.229166666666667,17,13,19,24,36
OBH0499,Orson Barrett Houston,Orson.Barrett.Houston@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,10.629609929078013,16.20977011494253,3.1333333333333333,17,3,1,886.0,118,8,135,246,328,0,7,2,5.35573476702509,35,18,41,16,34
SNS0129,Sage Nichole Savage,Sage.Nichole.Savage@dtaa.com,AdministrativeAssistant,3 - Assembly,Delilah Iliana Wilkinson,7.271929824561403,16.231531531531534,1.2666666666666666,0,0,0,0.0,0,0,54,132,136,0,0,1,8.965765765765767,26,10,43,35,30
PKB0429,Philip Keith Barron,Philip.Keith.Barron@dtaa.com,TestEngineer,3 - Engineering,Cameron Noel Elliott,7.943859649122809,17.036936936936936,1.2666666666666666,0,0,1,0.0,0,0,67,109,104,1,0,1,9.095945945945946,34,42,43,40,22
NAH0503,Nicole Aurelia Hanson,Nicole.Aurelia.Hanson@dtaa.com,Salesman,2 - Sales,Bert Jason Henderson,9.126234567901234,16.067610062893085,1.8,8,1,1,0.0,0,0,123,208,324,0,3,2,6.531132075471699,33,17,23,35,38
FRB0023,Felicia Rhona Butler,Felicia.Rhona.Butler@dtaa.com,HumanResourceSpecialist,2 - EmployeeRelations,Blaze Trevor Stone,7.50438596491228,15.48063063063063,1.2666666666666666,0,0,0,0.0,0,0,78,125,124,0,0,1,7.98018018018018,45,14,12,14,14
CWB0065,Chadwick Wayne Bond,Chadwick.Wayne.Bond@dtaa.com,ComputerScientist,2 - SoftwareManagement,Todd Vance Spears,9.255194805194806,14.121276595744682,2.566666666666667,0,0,1,0.0,0,0,61,108,115,3,0,2,4.358771929824562,50,33,14,20,23
ATP0662,Aurora Tatiana Payne,Aurora.Tatiana.Payne@dtaa.com,Manager,2 - SoftwareManagement,Todd Vance Spears,10.791372549019606,16.141823899371072,2.8333333333333335,8,8,1,79.0,285,20,77,184,143,0,14,2,5.631944444444445,17,16,41,20,39
DPM0423,Dalton Perry Mejia,Dalton.Perry.Mejia@dtaa.com,HardwareEngineer,3 - Engineering,Hadassah Riley Baker,9.58205128205128,17.016666666666666,1.7333333333333334,0,0,0,252.0,301,11,38,113,101,0,0,2,6.352614379084968,37,38,38,15,27
WKF0012,Walter Kaseem Foley,Walter.Kaseem.Foley@dtaa.com,Director,3 - Training,Halla Cathleen Simmons,7.71315789473684,17.78243243243243,1.2666666666666666,0,0,0,0.0,0,0,65,210,203,0,0,1,10.07072072072072,37,44,20,45,23
AKF0709,Amity Kendall Foley,Amity.Kendall.Foley@dtaa.com,ProductionLineWorker,3 - Assembly,Alan Benjamin Holder,7.721929824561405,16.77207207207207,1.2666666666666666,0,0,0,0.0,0,0,7,11,12,0,0,1,9.052252252252254,42,31,29,22,32
CJF0802,Camille Julie Freeman,Camille.Julie.Freeman@dtaa.com,Mathematician,1 - Research,Sasha Britanney Quinn,10.503896103896105,15.312318840579708,2.566666666666667,1,5,0,0.0,0,0,37,108,100,1,9,2,5.231385281385282,36,39,38,43,21
IRM0931,Ignatius Reese Morton,Ignatius.Reese.Morton@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Caleb Mason Ball,9.862361111111111,14.496413502109702,4.0,35,6,4,124.0,478,19,73,158,302,7,12,2,4.130112044817928,44,46,33,35,30
FQA0854,Fulton Quinn Avery,Fulton.Quinn.Avery@dtaa.com,Salesman,2 - Sales,Hashim Damon Dudley,7.7219298245614025,17.785135135135135,1.2666666666666666,0,0,0,0.0,0,0,74,151,176,0,0,1,10.064414414414415,41,38,30,34,26
GRC0145,Gay Ria Cantu,Gay.Ria.Cantu@dtaa.com,AdministrativeAssistant,,Thomas Vladimir Stokes,8.710526315789474,15.812162162162162,1.2666666666666666,0,0,1,0.0,0,0,57,120,114,0,0,1,7.103153153153153,30,43,24,46,27
KKS0119,Kimberley Kiona Sosa,Kimberley.Kiona.Sosa@dtaa.com,Manager,4 - QualityControl,Byron Tyrone Williamson,9.238725490196078,17.277027027027025,2.2666666666666666,0,0,1,0.0,0,0,59,160,159,0,0,1,8.006467661691543,15,28,39,33,27
DBB0384,Demetrius Barry Bullock,Demetrius.Barry.Bullock@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,7.9557017543859665,16.042792792792792,1.2666666666666666,0,0,0,688.0,1768,74,38,111,100,0,0,1,8.089639639639639,40,41,28,37,27
TRK0914,Teagan Raven Kennedy,Teagan.Raven.Kennedy@dtaa.com,Mathematician,1 - Research,Lillith Adena Matthews,8.492342342342344,19.513063063063065,1.2333333333333334,0,0,1,0.0,0,0,39,113,95,0,0,1,11.014814814814814,40,19,14,33,30
BSA0431,Blossom Scarlett Aguirre,Blossom.Scarlett.Aguirre@dtaa.com,TestEngineer,3 - Engineering,Cameron Noel Elliott,7.9675438596491235,17.04684684684685,1.2666666666666666,0,0,0,0.0,0,0,55,107,100,0,0,1,9.081081081081079,50,41,19,40,29
CFG0959,Cassidy Florence Gibbs,Cassidy.Florence.Gibbs@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.706382978723404,15.001811594202897,1.5666666666666667,0,0,0,0.0,0,0,2,11,11,0,0,2,6.041304347826087,42,21,24,17,20
VMJ0147,Vera Mollie Jenkins,Vera.Mollie.Jenkins@dtaa.com,Manager,2 - Payroll,Thomas Vladimir Stokes,8.476315789473686,18.53063063063063,1.2666666666666666,0,0,0,0.0,0,0,73,166,143,0,0,1,10.054954954954955,23,28,37,22,24
SAT0194,Sawyer Abel Turner,Sawyer.Abel.Turner@dtaa.com,PurchasingClerk,1 - Purchasing,August Armando Evans,8.242543859649123,18.247297297297294,1.2666666666666666,0,0,1,0.0,0,0,42,129,121,0,0,1,10.007207207207207,14,19,36,23,35
DZC0228,Declan Zachery Caldwell,Declan.Zachery.Caldwell@dtaa.com,Physicist,1 - Research,Jackson Linus Wilkerson,7.9640350877192985,19.015765765765767,1.2666666666666666,0,0,1,0.0,0,0,53,114,102,0,0,1,11.054504504504504,37,37,34,21,38
TEB0251,Theodore Eagan Bass,Theodore.Eagan.Bass@dtaa.com,MechanicalEngineer,3 - Engineering,Harper Price Harris,9.778205128205126,16.675641025641024,2.1666666666666665,0,0,0,0.0,0,0,49,106,101,0,0,2,6.776822916666666,44,50,22,13,36
MNR0829,Maryam Nelle Ruiz,Maryam.Nelle.Ruiz@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.481578947368423,19.545495495495494,1.2666666666666666,0,0,0,0.0,0,0,4,10,10,0,0,1,11.065315315315315,41,33,40,15,23
DOP0562,Daryl Ocean Patel,Daryl.Ocean.Patel@dtaa.com,ComputerProgrammer,2 - SoftwareManagement,Stephanie Briar Harrington,8.975877192982457,18.027027027027028,1.2666666666666666,0,0,0,0.0,0,0,47,108,95,0,0,1,9.053153153153152,42,16,37,39,31
UAD0771,Uriel Axel Diaz,Uriel.Axel.Diaz@dtaa.com,Technician,3 - FieldService,Blaine Helen Cervantes,10.458212560386471,16.104471544715448,2.3,0,0,0,166.0,399,22,12,31,29,0,0,2,5.492892156862745,46,34,15,30,31
ALD0544,Ayanna Leandra Dunlap,Ayanna.Leandra.Dunlap@dtaa.com,Mathematician,1 - Research,Honorato Ivan Wall,8.010526315789477,17.996846846846847,1.2666666666666666,0,0,0,0.0,0,0,39,108,98,0,0,1,9.986936936936937,16,18,18,13,32
LCB0664,Lysandra Chastity Brennan,Lysandra.Chastity.Brennan@dtaa.com,Manager,2 - Sales,Donovan Carlos Chapman,10.237089201877932,16.531395348837208,2.3666666666666667,0,0,1,677.0,91,4,64,166,147,0,0,2,6.042380952380952,16,19,36,24,32
HCL0113,Hyacinth Clare Lindsay,Hyacinth.Clare.Lindsay@dtaa.com,TestEngineer,3 - Engineering,Rose Hanae Yates,9.217567567567569,18.277927927927927,1.2333333333333334,0,0,0,0.0,0,0,55,108,95,0,0,1,9.060360360360363,43,22,40,39,34
TSB0437,Tamara Shaeleigh Best,Tamara.Shaeleigh.Best@dtaa.com,Technician,3 - Engineering,Cameron Noel Elliott,7.955263157894736,17.003153153153153,1.2666666666666666,0,0,1,0.0,0,0,20,35,30,0,0,1,9.051351351351352,26,23,16,30,26
EZH0736,Elton Zeus Horton,Elton.Zeus.Horton@dtaa.com,Salesman,2 - Sales,Lysandra Chastity Brennan,7.966228070175438,17.050450450450448,1.2666666666666666,0,0,0,0.0,0,0,49,176,167,0,0,1,9.086036036036038,44,41,37,19,31
JCG0316,Josiah Chester Gray,Josiah.Chester.Gray@dtaa.com,Salesman,2 - Sales,Meredith Ainsley Wolf,9.760337552742616,14.305,2.6333333333333333,0,0,1,156.0,484,39,85,179,199,2,0,2,3.8440170940170946,47,36,32,25,33
MSG0839,Malcolm Sebastian Garrison,Malcolm.Sebastian.Garrison@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.45219298245614,19.56621621621622,1.2666666666666666,0,0,0,0.0,0,0,4,12,10,0,0,1,11.115765765765767,42,46,19,39,29
LJJ0905,Lionel Jasper Johnston,Lionel.Jasper.Johnston@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,9.309349593495936,17.72041666666667,1.3666666666666667,0,0,0,0.0,0,0,11,34,29,0,0,2,7.831666666666666,43,36,12,22,30
HCM0267,Hall Colorado Morin,Hall.Colorado.Morin@dtaa.com,MaterialsEngineer,3 - Engineering,Ainsley MacKensie Doyle,7.448245614035089,15.570720720720724,1.2666666666666666,0,0,0,676.0,1687,95,52,102,106,0,0,1,8.124774774774773,36,45,39,20,32
MTB0620,Malachi Thor Butler,Malachi.Thor.Butler@dtaa.com,Salesman,2 - Sales,Winter Veda Burks,9.9421568627451,17.06621621621622,2.2666666666666666,0,0,1,231.0,408,22,94,188,181,0,0,1,7.090298507462685,38,44,41,50,28
CCH0182,Clayton Clark Humphrey,Clayton.Clark.Humphrey@dtaa.com,Technician,3 - FieldService,Garrett Nicholas Solomon,7.2026315789473685,18.296846846846844,1.2666666666666666,0,0,0,0.0,0,0,17,36,33,0,0,1,11.096396396396397,42,44,47,23,29
CAM0681,Cole Aaron Mcfarland,Cole.Aaron.Mcfarland@dtaa.com,ComputerScientist,2 - SoftwareManagement,Aurora Tatiana Payne,10.87979797979798,19.049549549549553,2.2,0,0,0,85.0,141,8,69,117,100,0,0,1,8.13102564102564,41,43,45,10,28
LBH0942,Lyle Brady Hayes,Lyle.Brady.Hayes@dtaa.com,SoftwareEngineer,2 - SoftwareManagement,Caleb Mason Ball,9.156150793650792,16.305555555555557,2.8,20,0,0,894.0,2310,118,41,139,211,0,0,1,7.1166666666666645,40,42,23,30,29
CAB0388,Cedric Alexander Bowers,Cedric.Alexander.Bowers@dtaa.com,Scientist,1 - Research,Kim Dara Sullivan,10.149765258215963,16.02072072072072,2.3666666666666667,0,0,0,0.0,0,0,38,105,107,0,0,1,5.837857142857143,37,33,23,40,36
WGR0833,William Graham Rowe,William.Graham.Rowe@dtaa.com,ProductionLineWorker,3 - Assembly,Amy Lucy Chen,8.450877192982455,19.54864864864865,1.2666666666666666,0,0,2,0.0,0,0,4,12,10,0,0,1,11.09954954954955,38,46,24,38,42
GQF0659,Gisela Quintessa Fischer,Gisela.Quintessa.Fischer@dtaa.com,Technician,3 - FieldService,Hedwig Regina Livingston,9.254824561403511,21.262612612612614,1.2666666666666666,0,0,0,0.0,0,0,12,35,29,0,45,1,12.008558558558557,40,16,30,29,28
CSP0197,Callum Scott Parrish,Callum.Scott.Parrish@dtaa.com,PurchasingClerk,1 - Purchasing,August Armando Evans,10.853614457831323,16.933660130718955,2.7666666666666666,0,0,0,0.0,0,0,74,128,115,0,0,2,5.19390243902439,37,44,17,13,26
OMM0944,Octavia May Maddox,Octavia.May.Maddox@dtaa.com,ProductionLineWorker,3 - Assembly,Sandra Beverly Diaz,7.248684210526315,16.274774774774773,1.2666666666666666,0,0,0,0.0,0,0,6,12,10,0,0,1,9.03063063063063,17,14,27,21,29
IMP0530,Irma Melanie Patrick,Irma.Melanie.Patrick@dtaa.com,Technician,3 - FieldService,Burke Randall Burnett,8.982456140350875,17.011711711711712,1.2666666666666666,0,0,2,0.0,0,0,12,36,29,0,0,1,8.031981981981982,40,17,42,50,32
ORB0473,Owen Ross Burks,Owen.Ross.Burks@dtaa.com,ProductionLineWorker,3 - Assembly,Armando Albert Walter,7.958333333333334,18.08063063063063,1.2666666666666666,0,0,1,0.0,0,0,7,12,11,0,0,1,10.123423423423425,38,44,46,38,38
JML0909,Jenette McKenzie Lynn,Jenette.McKenzie.Lynn@dtaa.com,Technician,3 - FieldService,Blythe Veda Cooke,11.234313725490196,18.27837837837838,2.2666666666666666,0,0,0,0.0,0,0,23,34,29,0,0,1,7.037009803921568,24,32,39,40,21
NDM0417,Noble Devin Mack,Noble.Devin.Mack@dtaa.com,ComputerScientist,3 - Engineering,Hadassah Riley Baker,10.628418803418805,17.20659722222222,2.6,0,0,0,162.0,283,19,51,111,100,0,0,2,6.112337662337664,44,36,50,12,34
